Level 1,,
Command BMS plug-in charge,Bool,952.4
Command BMS stop charging,Bool,952.5
Isolation disable,Bool,952.6
LED mode,Bool,952.7
Change LED mode,Bool,953
New pack ID,USInt,954
Change pack ID,Bool,955
CAN3 baud rate reduction,Bool,955.1
Change baud rate,Bool,955.2
Maximum number of packs per stack,USInt,956
Change max number of packs per stack,Bool,957
Passcode,USInt,958
BTMS,BTMS(Grayson),960
Device ID,USInt,960
Rx,BTMS_receive,962
Operating Mode,USInt,962
Pump Speed,USInt,963
Fan Speed,USInt,964
Inlet Temperature,Int,966
Outlet Temperature,Int,968
Target Temperature,Int,970
Compressor Timer,USInt,972
Protect Lock State,USInt,973
Protect Timer,USInt,974
Lock Timer,USInt,975
Software Version,USInt,976
Compressor HTCO State,USInt,977
LPCO State,USInt,978
HPCO State,USInt,979
CPS State,USInt,980
Fan1 HTCO State,USInt,981
Heater HTCO State,USInt,982
Level Sensor Switch State,USInt,983
Fan1 MCB State,USInt,984
Heater MCB State,USInt,985
Compressor MCB State,USInt,986
Pump MCB State,USInt,987
Fan2 MCB State,USInt,988
Fan2 HTCO State,USInt,989
Pump Pressure Flow Switch,USInt,990
Pump State,USInt,991
Fan State,USInt,992
Heater State,USInt,993
Compressor State,USInt,994
Inlet Temp Sensor State,USInt,995
Outlet Temp Sensor State,USInt,996
Temp Plausibility Error,USInt,997
F1 Refrigerant circuit over-pressure,Bool,998
F2 Refrigerant circuit under-pressure,Bool,998.1
F3 Compressor over-temperature,Bool,998.2
F4 Heater over-temperature,Bool,998.3
F5 Fan 1 over-temperature,Bool,998.4
F6 Inlet temperature sensor open circuit,Bool,998.5
F7 Inlet temperature sensor short circuit,Bool,998.6
F8 Outlet temperature sensor open circuit,Bool,998.7
F9 Outlet temperature sensor short circuit,Bool,999
F10 Temperatures disagree (not plausible),Bool,999.1
F11 Cooling prohibited due to low temperature,Bool,999.2
F12 Heating prohibited due to high temperature,Bool,999.3
F13 Pump incorrect speed,Bool,999.4
F14 Pump communications fault,Bool,999.5
F15 Pump fault (CAN),Bool,999.6
F16 Compressor circuit breaker,Bool,999.7
F17 Heater circuit breaker,Bool,1000
F18 Fan 1 circuit breaker,Bool,1000.1
F19 Not implemented,Bool,1000.2
F20 Coolant level fault (Level sensor switch),Bool,1000.3
F21 Fan 2 Over-temperature,Bool,1000.4
F22 Fan 2 circuit breaker,Bool,1000.5
F23 Not implemented,Bool,1000.6
F24 Pump circuit breaker,Bool,1000.7
F25 Flow rate fault (Pump Pressure_Flow Switch Fault),Bool,1001
F26 Not implemented,Bool,1001.1
Tx,BTMS_transmit,1002
ModeRequest,USInt,1002
SetpointRequestDegC,Int,1004
PumpSpeedRequestPercent,Int,1006
Battery Stacks[3],Battery Stack,1008
BMS,"Array[1..4] of ""BMS(Xerotech)""",1008
BMS[1],BMS(Xerotech),1008
CAN interface,USInt,1008
Device ID,USInt,1009
Rx,BMS_receive,1010
Hardware Version,UInt,1010
Software Version,Array[0..5] of Byte,1012
CAN ID of the device,USInt,1018
Maximum number of BMS per stack,USInt,1019
Number of active BMS per stack,USInt,1020
BMS System State,USInt,1021
System Fault,USInt,1022
CAN1 Status,USInt,1023
CAN3 Status,USInt,1024
Contactor State (neg bus bar),USInt,1025
Contactor State (pos bus bar),USInt,1026
Contactor State (pre-charge contactor),USInt,1027
Battery Health in percent,USInt,1028
State of Charge,Real,1030
DC Bus Voltage in V,Real,1034
Total Pack Current in A,Real,1038
Pack Voltage in V,Real,1042
Average Cell Temperature in C,Real,1046
Highest Cell Temperature in C,Real,1050
Lowest Cell Temperature in C,Real,1054
Inlet Coolant Pressure in PSI,Real,1058
Outlet Coolant Pressure in PSI,Real,1062
Remaining Energy in kWh,Real,1066
Maximum Charge Current (Motoring),Real,1070
Maximum Discharge Current (Motoring),Real,1074
Maximum Charge Power (Plug-in Charging),Real,1078
Maximum Charge Current (Plug-in Charging),Real,1082
Maximum Charge Power (Motoring),Real,1086
Maximum Discharge Power (Motoring),Real,1090
Battery in Charge State accumulator in minutes,UInt,1094
Expected time to empty in minutes,UInt,1096
Full Charge cycle counter,UInt,1098
Battery in Operational State accumulator in minutes,UInt,1100
Expected time to fully charged in minutes,UInt,1102
Request for heating,Bool,1104
Request for cooling,Bool,1104.1
Charging complete,Bool,1104.2
ISO active,Bool,1104.3
LED active,Bool,1104.4
CAN3 baud rate reduction,Bool,1104.5
Heartbeat,Bool,1104.6
Cell overvoltage fault,Bool,1104.7
Cell overvoltage warning,Bool,1105
Cell undervoltage fault,Bool,1105.1
Cell undervoltage warning,Bool,1105.2
End-of-life fault,Bool,1105.3
End-of-life warning,Bool,1105.4
HVIL fault,Bool,1105.5
BMS 24V supply overvoltage fault,Bool,1105.6
BMS 24V supply undervoltage fault,Bool,1105.7
Pack overcurrent fault while charging,Bool,1106
Pack overcurrent warning while charging,Bool,1106.1
Pack overcurrent fault while discharging,Bool,1106.2
Pack overcurrent warning while discharging,Bool,1106.3
Pack overtemperature fault,Bool,1106.4
Pack overtemperature warning,Bool,1106.5
Pack undertemperature warning,Bool,1106.6
Pack overvoltage fault,Bool,1106.7
Pack overvoltage warning,Bool,1107
Pack undervoltage fault,Bool,1107.1
Pack undervoltage warning,Bool,1107.2
Temperature difference fault,Bool,1107.3
Loss of power control fault,Bool,1107.4
Loss of power control warning,Bool,1107.5
Isolation fault,Bool,1107.6
Isolation warning,Bool,1107.7
Pack overcharge fault,Bool,1108
Pack overdischarge fault,Bool,1108.1
Inlet coolant overpressure warning,Bool,1108.2
Inlet coolant overpressure fault,Bool,1108.3
Outlet coolant overpressure warning,Bool,1108.4
Outlet coolant overpressure fault,Bool,1108.5
Tx,BMS_transmit,1110
Ambient Temperature in C,SInt,1110
State of Charge setpoint in percent,SInt,1111
Pack Voltage setpoint in V,Int,1112
Command BMS sleep mode,Bool,1114
Command BMS power up,Bool,1114.1
Command BMS power down,Bool,1114.2
Command BMS emergency,Bool,1114.3
Command BMS plug-in charge,Bool,1114.4
Command BMS stop charging,Bool,1114.5
Isolation disable,Bool,1114.6
LED mode,Bool,1114.7
Change LED mode,Bool,1115
New pack ID,USInt,1116
Change pack ID,Bool,1117
CAN3 baud rate reduction,Bool,1117.1
Change baud rate,Bool,1117.2
Maximum number of packs per stack,USInt,1118
Change max number of packs per stack,Bool,1119
Passcode,USInt,1120
BMS[2],BMS(Xerotech),1122
CAN interface,USInt,1122
Device ID,USInt,1123
Rx,BMS_receive,1124
Hardware Version,UInt,1124
Software Version,Array[0..5] of Byte,1126
CAN ID of the device,USInt,1132
Maximum number of BMS per stack,USInt,1133
Number of active BMS per stack,USInt,1134
BMS System State,USInt,1135
System Fault,USInt,1136
CAN1 Status,USInt,1137
CAN3 Status,USInt,1138
Contactor State (neg bus bar),USInt,1139
Contactor State (pos bus bar),USInt,1140
Contactor State (pre-charge contactor),USInt,1141
Battery Health in percent,USInt,1142
State of Charge,Real,1144
DC Bus Voltage in V,Real,1148
Total Pack Current in A,Real,1152
Pack Voltage in V,Real,1156
Average Cell Temperature in C,Real,1160
Highest Cell Temperature in C,Real,1164
Lowest Cell Temperature in C,Real,1168
Inlet Coolant Pressure in PSI,Real,1172
Outlet Coolant Pressure in PSI,Real,1176
Remaining Energy in kWh,Real,1180
Maximum Charge Current (Motoring),Real,1184
Maximum Discharge Current (Motoring),Real,1188
Maximum Charge Power (Plug-in Charging),Real,1192
Maximum Charge Current (Plug-in Charging),Real,1196
Maximum Charge Power (Motoring),Real,1200
Maximum Discharge Power (Motoring),Real,1204
Battery in Charge State accumulator in minutes,UInt,1208
Expected time to empty in minutes,UInt,1210
Full Charge cycle counter,UInt,1212
Battery in Operational State accumulator in minutes,UInt,1214
Expected time to fully charged in minutes,UInt,1216
Request for heating,Bool,1218
Request for cooling,Bool,1218.1
Charging complete,Bool,1218.2
ISO active,Bool,1218.3
LED active,Bool,1218.4
CAN3 baud rate reduction,Bool,1218.5
Heartbeat,Bool,1218.6
Cell overvoltage fault,Bool,1218.7
Cell overvoltage warning,Bool,1219
Cell undervoltage fault,Bool,1219.1
Cell undervoltage warning,Bool,1219.2
End-of-life fault,Bool,1219.3
End-of-life warning,Bool,1219.4
HVIL fault,Bool,1219.5
BMS 24V supply overvoltage fault,Bool,1219.6
BMS 24V supply undervoltage fault,Bool,1219.7
Pack overcurrent fault while charging,Bool,1220
Pack overcurrent warning while charging,Bool,1220.1
Pack overcurrent fault while discharging,Bool,1220.2
Pack overcurrent warning while discharging,Bool,1220.3
Pack overtemperature fault,Bool,1220.4
Pack overtemperature warning,Bool,1220.5
Pack undertemperature warning,Bool,1220.6
Pack overvoltage fault,Bool,1220.7
Pack overvoltage warning,Bool,1221
Pack undervoltage fault,Bool,1221.1
Pack undervoltage warning,Bool,1221.2
Temperature difference fault,Bool,1221.3
Loss of power control fault,Bool,1221.4
Loss of power control warning,Bool,1221.5
Isolation fault,Bool,1221.6
Isolation warning,Bool,1221.7
Pack overcharge fault,Bool,1222
Pack overdischarge fault,Bool,1222.1
Inlet coolant overpressure warning,Bool,1222.2
Inlet coolant overpressure fault,Bool,1222.3
Outlet coolant overpressure warning,Bool,1222.4
Outlet coolant overpressure fault,Bool,1222.5
Tx,BMS_transmit,1224
Ambient Temperature in C,SInt,1224
State of Charge setpoint in percent,SInt,1225
Pack Voltage setpoint in V,Int,1226
Command BMS sleep mode,Bool,1228
Command BMS power up,Bool,1228.1
Command BMS power down,Bool,1228.2
Command BMS emergency,Bool,1228.3
Command BMS plug-in charge,Bool,1228.4
Command BMS stop charging,Bool,1228.5
Isolation disable,Bool,1228.6
LED mode,Bool,1228.7
Change LED mode,Bool,1229
New pack ID,USInt,1230
Change pack ID,Bool,1231
CAN3 baud rate reduction,Bool,1231.1
Change baud rate,Bool,1231.2
Maximum number of packs per stack,USInt,1232
Change max number of packs per stack,Bool,1233
Passcode,USInt,1234
BMS[3],BMS(Xerotech),1236
CAN interface,USInt,1236
Device ID,USInt,1237
Rx,BMS_receive,1238
Hardware Version,UInt,1238
Software Version,Array[0..5] of Byte,1240
CAN ID of the device,USInt,1246
Maximum number of BMS per stack,USInt,1247
Number of active BMS per stack,USInt,1248
BMS System State,USInt,1249
System Fault,USInt,1250
CAN1 Status,USInt,1251
CAN3 Status,USInt,1252
Contactor State (neg bus bar),USInt,1253
Contactor State (pos bus bar),USInt,1254
Contactor State (pre-charge contactor),USInt,1255
Battery Health in percent,USInt,1256
State of Charge,Real,1258
DC Bus Voltage in V,Real,1262
Total Pack Current in A,Real,1266
Pack Voltage in V,Real,1270
Average Cell Temperature in C,Real,1274
Highest Cell Temperature in C,Real,1278
Lowest Cell Temperature in C,Real,1282
Inlet Coolant Pressure in PSI,Real,1286
Outlet Coolant Pressure in PSI,Real,1290
Remaining Energy in kWh,Real,1294
Maximum Charge Current (Motoring),Real,1298
Maximum Discharge Current (Motoring),Real,1302
Maximum Charge Power (Plug-in Charging),Real,1306
Maximum Charge Current (Plug-in Charging),Real,1310
Maximum Charge Power (Motoring),Real,1314
Maximum Discharge Power (Motoring),Real,1318
Battery in Charge State accumulator in minutes,UInt,1322
Expected time to empty in minutes,UInt,1324
Full Charge cycle counter,UInt,1326
Battery in Operational State accumulator in minutes,UInt,1328
Expected time to fully charged in minutes,UInt,1330
Request for heating,Bool,1332
Request for cooling,Bool,1332.1
Charging complete,Bool,1332.2
ISO active,Bool,1332.3
LED active,Bool,1332.4
CAN3 baud rate reduction,Bool,1332.5
Heartbeat,Bool,1332.6
Cell overvoltage fault,Bool,1332.7
Cell overvoltage warning,Bool,1333
Cell undervoltage fault,Bool,1333.1
Cell undervoltage warning,Bool,1333.2
End-of-life fault,Bool,1333.3
End-of-life warning,Bool,1333.4
HVIL fault,Bool,1333.5
BMS 24V supply overvoltage fault,Bool,1333.6
BMS 24V supply undervoltage fault,Bool,1333.7
Pack overcurrent fault while charging,Bool,1334
Pack overcurrent warning while charging,Bool,1334.1
Pack overcurrent fault while discharging,Bool,1334.2
Pack overcurrent warning while discharging,Bool,1334.3
Pack overtemperature fault,Bool,1334.4
Pack overtemperature warning,Bool,1334.5
Pack undertemperature warning,Bool,1334.6
Pack overvoltage fault,Bool,1334.7
Pack overvoltage warning,Bool,1335
Pack undervoltage fault,Bool,1335.1
Pack undervoltage warning,Bool,1335.2
Temperature difference fault,Bool,1335.3
Loss of power control fault,Bool,1335.4
Loss of power control warning,Bool,1335.5
Isolation fault,Bool,1335.6
Isolation warning,Bool,1335.7
Pack overcharge fault,Bool,1336
Pack overdischarge fault,Bool,1336.1
Inlet coolant overpressure warning,Bool,1336.2
Inlet coolant overpressure fault,Bool,1336.3
Outlet coolant overpressure warning,Bool,1336.4
Outlet coolant overpressure fault,Bool,1336.5
Tx,BMS_transmit,1338
Ambient Temperature in C,SInt,1338
State of Charge setpoint in percent,SInt,1339
Pack Voltage setpoint in V,Int,1340
Command BMS sleep mode,Bool,1342
Command BMS power up,Bool,1342.1
Command BMS power down,Bool,1342.2
Command BMS emergency,Bool,1342.3
Command BMS plug-in charge,Bool,1342.4
Command BMS stop charging,Bool,1342.5
Isolation disable,Bool,1342.6
LED mode,Bool,1342.7
Change LED mode,Bool,1343
New pack ID,USInt,1344
Change pack ID,Bool,1345
CAN3 baud rate reduction,Bool,1345.1
Change baud rate,Bool,1345.2
Maximum number of packs per stack,USInt,1346
Change max number of packs per stack,Bool,1347
Passcode,USInt,1348
BMS[4],BMS(Xerotech),1350
CAN interface,USInt,1350
Device ID,USInt,1351
Rx,BMS_receive,1352
Hardware Version,UInt,1352
Software Version,Array[0..5] of Byte,1354
CAN ID of the device,USInt,1360
Maximum number of BMS per stack,USInt,1361
Number of active BMS per stack,USInt,1362
BMS System State,USInt,1363
System Fault,USInt,1364
CAN1 Status,USInt,1365
CAN3 Status,USInt,1366
Contactor State (neg bus bar),USInt,1367
Contactor State (pos bus bar),USInt,1368
Contactor State (pre-charge contactor),USInt,1369
Battery Health in percent,USInt,1370
State of Charge,Real,1372
DC Bus Voltage in V,Real,1376
Total Pack Current in A,Real,1380
Pack Voltage in V,Real,1384
Average Cell Temperature in C,Real,1388
Highest Cell Temperature in C,Real,1392
Lowest Cell Temperature in C,Real,1396
Inlet Coolant Pressure in PSI,Real,1400
Outlet Coolant Pressure in PSI,Real,1404
Remaining Energy in kWh,Real,1408
Maximum Charge Current (Motoring),Real,1412
Maximum Discharge Current (Motoring),Real,1416
Maximum Charge Power (Plug-in Charging),Real,1420
Maximum Charge Current (Plug-in Charging),Real,1424
Maximum Charge Power (Motoring),Real,1428
Maximum Discharge Power (Motoring),Real,1432
Battery in Charge State accumulator in minutes,UInt,1436
Expected time to empty in minutes,UInt,1438
Full Charge cycle counter,UInt,1440
Battery in Operational State accumulator in minutes,UInt,1442
Expected time to fully charged in minutes,UInt,1444
Request for heating,Bool,1446
Request for cooling,Bool,1446.1
Charging complete,Bool,1446.2
ISO active,Bool,1446.3
LED active,Bool,1446.4
CAN3 baud rate reduction,Bool,1446.5
Heartbeat,Bool,1446.6
Cell overvoltage fault,Bool,1446.7
Cell overvoltage warning,Bool,1447
Cell undervoltage fault,Bool,1447.1
Cell undervoltage warning,Bool,1447.2
End-of-life fault,Bool,1447.3
End-of-life warning,Bool,1447.4
HVIL fault,Bool,1447.5
BMS 24V supply overvoltage fault,Bool,1447.6
BMS 24V supply undervoltage fault,Bool,1447.7
Pack overcurrent fault while charging,Bool,1448
Pack overcurrent warning while charging,Bool,1448.1
Pack overcurrent fault while discharging,Bool,1448.2
Pack overcurrent warning while discharging,Bool,1448.3
Pack overtemperature fault,Bool,1448.4
Pack overtemperature warning,Bool,1448.5
Pack undertemperature warning,Bool,1448.6
Pack overvoltage fault,Bool,1448.7
Pack overvoltage warning,Bool,1449
Pack undervoltage fault,Bool,1449.1
Pack undervoltage warning,Bool,1449.2
Temperature difference fault,Bool,1449.3
Loss of power control fault,Bool,1449.4
Loss of power control warning,Bool,1449.5
Isolation fault,Bool,1449.6
Isolation warning,Bool,1449.7
Pack overcharge fault,Bool,1450
Pack overdischarge fault,Bool,1450.1
Inlet coolant overpressure warning,Bool,1450.2
Inlet coolant overpressure fault,Bool,1450.3
Outlet coolant overpressure warning,Bool,1450.4
Outlet coolant overpressure fault,Bool,1450.5
Tx,BMS_transmit,1452
Ambient Temperature in C,SInt,1452
State of Charge setpoint in percent,SInt,1453
Pack Voltage setpoint in V,Int,1454
Command BMS sleep mode,Bool,1456
Command BMS power up,Bool,1456.1
Command BMS power down,Bool,1456.2
Command BMS emergency,Bool,1456.3
Command BMS plug-in charge,Bool,1456.4
Command BMS stop charging,Bool,1456.5
Isolation disable,Bool,1456.6
LED mode,Bool,1456.7
Change LED mode,Bool,1457
New pack ID,USInt,1458
Change pack ID,Bool,1459
CAN3 baud rate reduction,Bool,1459.1
Change baud rate,Bool,1459.2
Maximum number of packs per stack,USInt,1460
Change max number of packs per stack,Bool,1461
Passcode,USInt,1462
BTMS,BTMS(Grayson),1464
Device ID,USInt,1464
Rx,BTMS_receive,1466
Operating Mode,USInt,1466
Pump Speed,USInt,1467
Fan Speed,USInt,1468
Inlet Temperature,Int,1470
Outlet Temperature,Int,1472
Target Temperature,Int,1474
Compressor Timer,USInt,1476
Protect Lock State,USInt,1477
Protect Timer,USInt,1478
Lock Timer,USInt,1479
Software Version,USInt,1480
Compressor HTCO State,USInt,1481
LPCO State,USInt,1482
HPCO State,USInt,1483
CPS State,USInt,1484
Fan1 HTCO State,USInt,1485
Heater HTCO State,USInt,1486
Level Sensor Switch State,USInt,1487
Fan1 MCB State,USInt,1488
Heater MCB State,USInt,1489
Compressor MCB State,USInt,1490
Pump MCB State,USInt,1491
Fan2 MCB State,USInt,1492
Fan2 HTCO State,USInt,1493
Pump Pressure Flow Switch,USInt,1494
Pump State,USInt,1495
Fan State,USInt,1496
Heater State,USInt,1497
Compressor State,USInt,1498
Inlet Temp Sensor State,USInt,1499
Outlet Temp Sensor State,USInt,1500
Temp Plausibility Error,USInt,1501
F1 Refrigerant circuit over-pressure,Bool,1502
F2 Refrigerant circuit under-pressure,Bool,1502.1
F3 Compressor over-temperature,Bool,1502.2
F4 Heater over-temperature,Bool,1502.3
F5 Fan 1 over-temperature,Bool,1502.4
F6 Inlet temperature sensor open circuit,Bool,1502.5
F7 Inlet temperature sensor short circuit,Bool,1502.6
F8 Outlet temperature sensor open circuit,Bool,1502.7
F9 Outlet temperature sensor short circuit,Bool,1503
F10 Temperatures disagree (not plausible),Bool,1503.1
F11 Cooling prohibited due to low temperature,Bool,1503.2
F12 Heating prohibited due to high temperature,Bool,1503.3
F13 Pump incorrect speed,Bool,1503.4
F14 Pump communications fault,Bool,1503.5
F15 Pump fault (CAN),Bool,1503.6
F16 Compressor circuit breaker,Bool,1503.7
F17 Heater circuit breaker,Bool,1504
F18 Fan 1 circuit breaker,Bool,1504.1
F19 Not implemented,Bool,1504.2
F20 Coolant level fault (Level sensor switch),Bool,1504.3
F21 Fan 2 Over-temperature,Bool,1504.4
F22 Fan 2 circuit breaker,Bool,1504.5
F23 Not implemented,Bool,1504.6
F24 Pump circuit breaker,Bool,1504.7
F25 Flow rate fault (Pump Pressure_Flow Switch Fault),Bool,1505
F26 Not implemented,Bool,1505.1
Tx,BTMS_transmit,1506
ModeRequest,USInt,1506
SetpointRequestDegC,Int,1508
PumpSpeedRequestPercent,Int,1510
Battery Stacks[4],Battery Stack,1512
BMS,"Array[1..4] of ""BMS(Xerotech)""",1512
BMS[1],BMS(Xerotech),1512
CAN interface,USInt,1512
Device ID,USInt,1513
Rx,BMS_receive,1514
Hardware Version,UInt,1514
Software Version,Array[0..5] of Byte,1516
CAN ID of the device,USInt,1522
Maximum number of BMS per stack,USInt,1523
Number of active BMS per stack,USInt,1524
BMS System State,USInt,1525
System Fault,USInt,1526
CAN1 Status,USInt,1527
CAN3 Status,USInt,1528
Contactor State (neg bus bar),USInt,1529
Contactor State (pos bus bar),USInt,1530
Contactor State (pre-charge contactor),USInt,1531
Battery Health in percent,USInt,1532
State of Charge,Real,1534
DC Bus Voltage in V,Real,1538
Total Pack Current in A,Real,1542
Pack Voltage in V,Real,1546
Average Cell Temperature in C,Real,1550
Highest Cell Temperature in C,Real,1554
Lowest Cell Temperature in C,Real,1558
Inlet Coolant Pressure in PSI,Real,1562
Outlet Coolant Pressure in PSI,Real,1566
Remaining Energy in kWh,Real,1570
Maximum Charge Current (Motoring),Real,1574
Maximum Discharge Current (Motoring),Real,1578
Maximum Charge Power (Plug-in Charging),Real,1582
Maximum Charge Current (Plug-in Charging),Real,1586
Maximum Charge Power (Motoring),Real,1590
Maximum Discharge Power (Motoring),Real,1594
Battery in Charge State accumulator in minutes,UInt,1598
Expected time to empty in minutes,UInt,1600
Full Charge cycle counter,UInt,1602
Battery in Operational State accumulator in minutes,UInt,1604
Expected time to fully charged in minutes,UInt,1606
Request for heating,Bool,1608
Request for cooling,Bool,1608.1
Charging complete,Bool,1608.2
ISO active,Bool,1608.3
LED active,Bool,1608.4
CAN3 baud rate reduction,Bool,1608.5
Heartbeat,Bool,1608.6
Cell overvoltage fault,Bool,1608.7
Cell overvoltage warning,Bool,1609
Cell undervoltage fault,Bool,1609.1
Cell undervoltage warning,Bool,1609.2
End-of-life fault,Bool,1609.3
End-of-life warning,Bool,1609.4
HVIL fault,Bool,1609.5
BMS 24V supply overvoltage fault,Bool,1609.6
BMS 24V supply undervoltage fault,Bool,1609.7
Pack overcurrent fault while charging,Bool,1610
Pack overcurrent warning while charging,Bool,1610.1
Pack overcurrent fault while discharging,Bool,1610.2
Pack overcurrent warning while discharging,Bool,1610.3
Pack overtemperature fault,Bool,1610.4
Pack overtemperature warning,Bool,1610.5
Pack undertemperature warning,Bool,1610.6
Pack overvoltage fault,Bool,1610.7
Pack overvoltage warning,Bool,1611
Pack undervoltage fault,Bool,1611.1
Pack undervoltage warning,Bool,1611.2
Temperature difference fault,Bool,1611.3
Loss of power control fault,Bool,1611.4
Loss of power control warning,Bool,1611.5
Isolation fault,Bool,1611.6
Isolation warning,Bool,1611.7
Pack overcharge fault,Bool,1612
Pack overdischarge fault,Bool,1612.1
Inlet coolant overpressure warning,Bool,1612.2
Inlet coolant overpressure fault,Bool,1612.3
Outlet coolant overpressure warning,Bool,1612.4
Outlet coolant overpressure fault,Bool,1612.5
Tx,BMS_transmit,1614
Ambient Temperature in C,SInt,1614
State of Charge setpoint in percent,SInt,1615
Pack Voltage setpoint in V,Int,1616
Command BMS sleep mode,Bool,1618
Command BMS power up,Bool,1618.1
Command BMS power down,Bool,1618.2
Command BMS emergency,Bool,1618.3
Command BMS plug-in charge,Bool,1618.4
Command BMS stop charging,Bool,1618.5
Isolation disable,Bool,1618.6
LED mode,Bool,1618.7
Change LED mode,Bool,1619
New pack ID,USInt,1620
Change pack ID,Bool,1621
CAN3 baud rate reduction,Bool,1621.1
Change baud rate,Bool,1621.2
Maximum number of packs per stack,USInt,1622
Change max number of packs per stack,Bool,1623
Passcode,USInt,1624
BMS[2],BMS(Xerotech),1626
CAN interface,USInt,1626
Device ID,USInt,1627
Rx,BMS_receive,1628
Hardware Version,UInt,1628
Software Version,Array[0..5] of Byte,1630
CAN ID of the device,USInt,1636
Maximum number of BMS per stack,USInt,1637
Number of active BMS per stack,USInt,1638
BMS System State,USInt,1639
System Fault,USInt,1640
CAN1 Status,USInt,1641
CAN3 Status,USInt,1642
Contactor State (neg bus bar),USInt,1643
Contactor State (pos bus bar),USInt,1644
Contactor State (pre-charge contactor),USInt,1645
Battery Health in percent,USInt,1646
State of Charge,Real,1648
DC Bus Voltage in V,Real,1652
Total Pack Current in A,Real,1656
Pack Voltage in V,Real,1660
Average Cell Temperature in C,Real,1664
Highest Cell Temperature in C,Real,1668
Lowest Cell Temperature in C,Real,1672
Inlet Coolant Pressure in PSI,Real,1676
Outlet Coolant Pressure in PSI,Real,1680
Remaining Energy in kWh,Real,1684
Maximum Charge Current (Motoring),Real,1688
Maximum Discharge Current (Motoring),Real,1692
Maximum Charge Power (Plug-in Charging),Real,1696
Maximum Charge Current (Plug-in Charging),Real,1700
Maximum Charge Power (Motoring),Real,1704
Maximum Discharge Power (Motoring),Real,1708
Battery in Charge State accumulator in minutes,UInt,1712
Expected time to empty in minutes,UInt,1714
Full Charge cycle counter,UInt,1716
Battery in Operational State accumulator in minutes,UInt,1718
Expected time to fully charged in minutes,UInt,1720
Request for heating,Bool,1722
Request for cooling,Bool,1722.1
Charging complete,Bool,1722.2
ISO active,Bool,1722.3
LED active,Bool,1722.4
CAN3 baud rate reduction,Bool,1722.5
Heartbeat,Bool,1722.6
Cell overvoltage fault,Bool,1722.7
Cell overvoltage warning,Bool,1723
Cell undervoltage fault,Bool,1723.1
Cell undervoltage warning,Bool,1723.2
End-of-life fault,Bool,1723.3
End-of-life warning,Bool,1723.4
HVIL fault,Bool,1723.5
BMS 24V supply overvoltage fault,Bool,1723.6
BMS 24V supply undervoltage fault,Bool,1723.7
Pack overcurrent fault while charging,Bool,1724
Pack overcurrent warning while charging,Bool,1724.1
Pack overcurrent fault while discharging,Bool,1724.2
Pack overcurrent warning while discharging,Bool,1724.3
Pack overtemperature fault,Bool,1724.4
Pack overtemperature warning,Bool,1724.5
Pack undertemperature warning,Bool,1724.6
Pack overvoltage fault,Bool,1724.7
Pack overvoltage warning,Bool,1725
Pack undervoltage fault,Bool,1725.1
Pack undervoltage warning,Bool,1725.2
Temperature difference fault,Bool,1725.3
Loss of power control fault,Bool,1725.4
Loss of power control warning,Bool,1725.5
Isolation fault,Bool,1725.6
Isolation warning,Bool,1725.7
Pack overcharge fault,Bool,1726
Pack overdischarge fault,Bool,1726.1
Inlet coolant overpressure warning,Bool,1726.2
Inlet coolant overpressure fault,Bool,1726.3
Outlet coolant overpressure warning,Bool,1726.4
Outlet coolant overpressure fault,Bool,1726.5
Tx,BMS_transmit,1728
Ambient Temperature in C,SInt,1728
State of Charge setpoint in percent,SInt,1729
Pack Voltage setpoint in V,Int,1730
Command BMS sleep mode,Bool,1732
Command BMS power up,Bool,1732.1
Command BMS power down,Bool,1732.2
Command BMS emergency,Bool,1732.3
Command BMS plug-in charge,Bool,1732.4
Command BMS stop charging,Bool,1732.5
Isolation disable,Bool,1732.6
LED mode,Bool,1732.7
Change LED mode,Bool,1733
New pack ID,USInt,1734
Change pack ID,Bool,1735
CAN3 baud rate reduction,Bool,1735.1
Change baud rate,Bool,1735.2
Maximum number of packs per stack,USInt,1736
Change max number of packs per stack,Bool,1737
Passcode,USInt,1738
BMS[3],BMS(Xerotech),1740
CAN interface,USInt,1740
Device ID,USInt,1741
Rx,BMS_receive,1742
Hardware Version,UInt,1742
Software Version,Array[0..5] of Byte,1744
CAN ID of the device,USInt,1750
Maximum number of BMS per stack,USInt,1751
Number of active BMS per stack,USInt,1752
BMS System State,USInt,1753
System Fault,USInt,1754
CAN1 Status,USInt,1755
CAN3 Status,USInt,1756
Contactor State (neg bus bar),USInt,1757
Contactor State (pos bus bar),USInt,1758
Contactor State (pre-charge contactor),USInt,1759
Battery Health in percent,USInt,1760
State of Charge,Real,1762
DC Bus Voltage in V,Real,1766
Total Pack Current in A,Real,1770
Pack Voltage in V,Real,1774
Average Cell Temperature in C,Real,1778
Highest Cell Temperature in C,Real,1782
Lowest Cell Temperature in C,Real,1786
Inlet Coolant Pressure in PSI,Real,1790
Outlet Coolant Pressure in PSI,Real,1794
Remaining Energy in kWh,Real,1798
Maximum Charge Current (Motoring),Real,1802
Maximum Discharge Current (Motoring),Real,1806
Maximum Charge Power (Plug-in Charging),Real,1810
Maximum Charge Current (Plug-in Charging),Real,1814
Maximum Charge Power (Motoring),Real,1818
Maximum Discharge Power (Motoring),Real,1822
Battery in Charge State accumulator in minutes,UInt,1826
Expected time to empty in minutes,UInt,1828
